ている	926024542	ja	en	3024458828	
ている	622801666	ja	en	3119838516	
ている	8538630	ja	en	637020591	
ている	230282452	ja	en	1583426863	
ている	476342584	ja	en	3259512079	
ている	575206953	ja	en	2382768516	
ている	58331783	ja	en	692022493	
ている	95065258	ja	en	1262827158	
ている	165354014	ja	en	3515993727	
ている	201056645	ja	en	2051254308	
ている	364183020	ja	en	411504672	
ている	422228627	ja	en	749303563	
ている	524826210	ja	en	3058740112	
ている	567244517	ja	en	860605105	
ている	96275054	ja	en	973868828	
ている	57430044	ja	en	363492516	
ている	67398432	ja	en	2604423758	
ている	75494509	ja	en	3251842468	
ている	6758113	ja	en	2252395191	
ている	120467678	ja	en	3621783399	
ている	165550965	ja	en	2180081426	
ている	41251478	ja	en	347835593	
ている	271568093	ja	en	1754441503	
ている	290454964	ja	en	600804805	
ている	401238664	ja	en	2948162531	
ている	402014939	ja	en	1061948223	
ている	21227181	ja	en	447114244	
ている	47611279	ja	en	341967326	
ている	564853896	ja	en	1082437202	
ている	252999398	ja	en	3759263036	
その	3830027847	ja	en	194678411	
その	1411767453	ja	en	2265600510	
その	107461162	ja	en	1912407137	
その	689418922	ja	en	1243206266	
その	1245050509	ja	en	114803930	
その	1387913743	ja	en	2730972324	
その	148696659	ja	en	3282674125	
その	310847962	ja	en	572988910	
その	420011585	ja	en	1239943423	
その	683575024	ja	en	3489599855	
その	915635989	ja	en	636867291	
その	1201339316	ja	en	4258625809	
その	1316252430	ja	en	1934681029	
その	1358114385	ja	en	2969058896	
その	345841833	ja	en	180558705	
その	135375816	ja	en	1229923209	
その	150302185	ja	en	4112703313	
その	302995440	ja	en	2885983345	
その	398717869	ja	en	3031354969	
その	401228903	ja	en	3860387150	
その	422179221	ja	en	2809333671	
その	644716874	ja	en	747348741	
その	854106363	ja	en	3379640152	
その	884456268	ja	en	2208122907	
その	925405385	ja	en	3318286796	
その	958361994	ja	en	4135214480	
その	1262325683	ja	en	106576479	
その	1311885070	ja	en	3540313758	
その	1329032374	ja	en	1026784927	
その	839271169	ja	en	1079949110	
この	482171103	ja	en	1194573889	
この	1279643156	ja	en	2193047228	
この	268555506	ja	en	524305256	
この	457407791	ja	en	980205473	
この	686440598	ja	en	607900731	
この	1179504251	ja	en	2283795996	
この	229055407	ja	en	4288929011	
この	252508564	ja	en	1163964582	
この	420342374	ja	en	3354143821	
この	447394337	ja	en	2701249887	
この	573259692	ja	en	601727253	
この	682899915	ja	en	1718771377	
この	938749836	ja	en	3405561594	
この	1116933589	ja	en	3452527912	
この	162714430	ja	en	880297587	
この	183027685	ja	en	1112882006	
この	239521695	ja	en	3595445370	
この	55887016	ja	en	2665066798	
