kanji	到	到着
kanji	得	獲得	納得	得	説得	得意
kanji	面	直面	面白かっ	面し	面白い	面白	側面
kanji	白	面白	面白かっ	白い	面白い
kanji	席	出席	欠席
kanji	驚	驚い	驚か	驚き	驚く
kanji	愛	愛さ	愛する	愛し	可愛い
kanji	走	走る	走り	走ら	走れ	走れる	走っ
kanji	利	利用	便利
kanji	用	引用	適用	用心	使用	用い	採用	活用	用意	信用	利用
kanji	危	危ない	危険
kanji	険	危険
kanji	助	援助	助け	助かり	助ける
kanji	天	天才	天気
kanji	族	家族
kanji	正	正直	正しい	正確	正しかっ
kanji	満	満ち	満足	満開	満たし
kanji	足	足り	不足	満足
kanji	賛	賛成
kanji	乗	乗せ	乗ら	乗れ	乗り	乗っ	乗る
kanji	落	落とさ	落ち	落とし
kanji	怒	怒る	怒ら	怒っ
kanji	過	過ごし	過ごす	通過	過ぎ
kanji	置	置き	置い
kanji	最	最高	最悪
kanji	法	方法
kanji	役	役立ち	役立つ
kanji	送	送り	送る	送っ	放送
kanji	謝	感謝	謝ら	謝っ	謝る
kanji	連	連絡	関連	連想	連れ
kanji	絡	連絡
kanji	借	借り
kanji	喜	喜ぶ	喜ん
kanji	関	関係	関連
kanji	係	関係
kanji	花	花
kanji	合	合い	合わ	合格	合う	合意	間に合う	合っ	合わせ	試合	合図	間に合わ	間に合っ	知り合い
kanji	格	合格	性格
kanji	校	学校
kanji	似	似
kanji	急	急い
kanji	外	外し	外食	外出
kanji	猫	猫
kanji	答	答える	答え
kanji	若	若い
kanji	参	参加	参り	参照
kanji	加	参加	追加	増加	加え
kanji	存	存知	存じ	依存	存在	保存
kanji	在	存在	滞在	在宅
kanji	尋	尋ね
kanji	我	我慢
kanji	慢	自慢	我慢
kanji	無	無駄	無くなっ	無料	無かっ	無理	無視	無くし	無い
kanji	駄	駄目	無駄
kanji	性	女性	性格
kanji	痛	痛め	痛み	痛む	痛い
kanji	大	大き	拡大	大きい
kanji	向	向かっ	向け	向い
kanji	調	調査	調和	調べ	強調
kanji	眠	眠っ	眠れ	眠い	眠り
kanji	滞	滞在
kanji	写	写真
kanji	真	写真	真実
kanji	笑	笑わ	微笑ん	笑い	笑っ	笑う
kanji	止	中止	廃止	禁止	止まっ	止め
kanji	宅	帰宅	在宅
kanji	困	困難	困っ	困る
kanji	慣	慣れ	慣れる	習慣
kanji	馬	馬鹿
kanji	鹿	馬鹿
kanji	徒	生徒
kanji	辞	辞職	辞書	辞め
kanji	準	準備
kanji	備	準備	備え
kanji	夜	夜
kanji	深	深い
kanji	暮	暮らし	暮れ
kanji	変	変わっ	変え	変	変化	変わり	変わら	変更	変える	変わる
kanji	古	古い	古典
kanji	同	同然	同情	同感	同意	混同
kanji	認	承認	認め	認識	確認	認める
kanji	刻	遅刻	刻ん
kanji	消	消し	消え
kanji	訪	訪問	訪れる	訪れ	訪ね
kanji	寒	寒い	寒	寒かっ
kanji	尊	尊敬	尊重
kanji	敬	尊敬
kanji	文	注文	文
kanji	嘘	嘘つき	嘘
kanji	初	初めて
kanji	町	町
kanji	身	出身	独身
kanji	招	招待	招い
kanji	残	残し	残る	残っ
kanji	泣	泣か	泣く	泣い	泣き
kanji	度	度
kanji	呼	呼ば	呼ん	呼ぶ	呼び
kanji	不	不足	不思議	不明
kanji	直	仲直り	正直	直し	直面
kanji	弟	弟	兄弟
kanji	修	修理
kanji	果	果たす	果たし
kanji	飼	飼っ
kanji	福	幸福
kanji	限	限ら	限り	限る
kanji	掃	掃除
kanji	除	削除	掃除
kanji	小	小さい	小さ
kanji	実	実行	実現	事実	真実
kanji	紹	紹介
kanji	介	紹介
kanji	頼	頼っ	頼ん	信頼	頼み
kanji	責	責任	責め
kanji	任	責任	任せ	任命
kanji	離	離陸	距離	離れ	離婚
kanji	黙	黙っ
kanji	閉	閉じ	閉め	閉まっ
kanji	選	選択	選ば	選び	選ん	選手
kanji	鳴	鳴っ	鳴らし
kanji	迎	迎え	歓迎
kanji	休	休憩	休ん	休日	休む	休み
kanji	鍵	鍵
kanji	次	次第
kanji	第	次第
kanji	回	回っ	回	回復	回し
kanji	復	回復
kanji	逃	逃げ
kanji	亡	亡くなっ	亡くなり	亡くし
kanji	嬉	嬉しい	嬉し	嬉しかっ
kanji	礼	失礼
kanji	冗	冗談
kanji	談	相談	冗談
kanji	払	支払っ	払い	払わ	払え	払っ	支払い	払う
kanji	付	片付け	付け	気付い	付い	名付け
kanji	売	売っ	売ら	販売	売れ
kanji	奴	奴
kanji	早	早	早い	早起き
kanji	店	店
kanji	負	負え	負わ	負傷	負っ	負け
kanji	空	空っぽ	空	空い
kanji	案	提案	案内
kanji	内	案内
kanji	泳	泳げる	泳ぎ	泳げ	泳い	泳ぐ
kanji	現	現れ	表現	実現
kanji	確	確かめ	確認	正確	確信
kanji	提	提供	提案	提出	提起
kanji	怖	怖い	怖
kanji	返	返事	返し	返せ
kanji	勝	勝っ	優勝	勝つ	勝ち
kanji	苦	苦しん	苦労	苦手	苦い
kanji	歌	歌う	歌い	歌っ	歌手
kanji	月	月
kanji	増	増え	増加	増し
kanji	興	興味	興奮
kanji	奮	興奮
kanji	盗	盗ん	盗ま
kanji	安	安い	安心	安全
kanji	勤	勤め	勤勉
kanji	由	理由	由来	自由
kanji	暑	暑い
kanji	非	非難
kanji	相	相談	相続
kanji	近	近い	近づい	近く
kanji	守	留守	守ら	守っ	守る
kanji	息	息子
kanji	致	一致
kanji	許	許可	許し	許さ
kanji	色	何色	色
kanji	速	速い
kanji	目	目撃	科目	目的	駄目	目指し
kanji	耐	耐え
kanji	恐	恐れる	恐れ	恐い
kanji	迷	迷っ
kanji	壊	破壊	壊し	壊れ
kanji	集	集中	集まっ	集め	集まり
kanji	中	中心	途中	中止	熱中	中	集中
kanji	賢	賢い	賢明
kanji	述	述べ
kanji	歓	歓迎
kanji	吸	吸い	吸収	吸う	吸わ	吸っ
kanji	欠	欠け	欠席
kanji	種	種	一種
kanji	育	育っ	育て
kanji	建	建て
kanji	択	選択
kanji	院	入院
kanji	洗	洗っ	洗濯	洗い
kanji	師	教師
kanji	鳥	鳥
kanji	捨	捨て
kanji	暇	暇
kanji	視	重視	無視
kanji	捜	捜し
kanji	完	完成	完了	完璧
kanji	引	引い	引っ越し	引用
kanji	描	描い
kanji	杯	杯	一杯	乾杯
kanji	木	木製	木
kanji	軽	軽い	軽蔑
kanji	蔑	軽蔑
kanji	捕	逮捕	捕まえ	捕まっ
kanji	禁	禁じ	禁煙	禁止
kanji	登	登録	登り	登っ
kanji	倒	倒れ
kanji	退	退職	退屈
kanji	屈	屈し	退屈
kanji	都	都市	首都
kanji	市	都市	市
kanji	尽	尽くさ	尽くし
kanji	自	自由	自殺	自慢
kanji	殺	殺し	自殺	殺さ
kanji	優	優れ	優勝	俳優	優先	優しい
kanji	流	流し	流さ	流れ	流行	流行っ
kanji	卒	卒業
kanji	業	卒業
kanji	璧	完璧
kanji	撮	撮っ
kanji	紳	紳士
kanji	士	紳士
kanji	魅	魅了	魅力
kanji	習	習い	練習	習っ	習慣
kanji	聴	聴き	聴い
kanji	渡	手渡し	渡る	渡し	渡っ
kanji	途	途中
kanji	叫	叫ん
kanji	逮	逮捕
kanji	泊	泊まっ	泊まり	泊め
kanji	齢	年齢
kanji	観	観
kanji	犯	犯し
kanji	支	支払っ	支え	支配	支持	支払い	支給
kanji	機	機嫌
kanji	押	押し
kanji	弾	弾い	弾く	弾き	弾け
kanji	塗	塗っ
kanji	隠	隠れ	隠し
kanji	頑	頑張っ
kanji	張	主張	張っ	緊張	頑張っ
kanji	輝	輝い
kanji	打	打っ	打た
kanji	専	専攻	専念
kanji	攻	専攻	攻撃
kanji	掛	掛かっ	掛け
kanji	命	命じ	任命	命令	運命
kanji	断	判断	断っ	横断
kanji	植	植え
kanji	兄	兄弟
kanji	遠	遠慮	遠い	待ち遠しい
kanji	慮	遠慮	考慮
kanji	片	片付け	片づけ
kanji	暖	暖かい
kanji	詩	詩人
kanji	扱	扱い	扱っ	扱わ	扱う
kanji	投	投票	投函	投げ
kanji	太	太っ
kanji	重	重い	尊重	重視	重
kanji	去	去っ
kanji	母	母語	母
kanji	戦	戦っ	挑戦
kanji	曲	曲がり	曲がっ
kanji	告	忠告	告げ	報告	警告
kanji	勧	勧め
kanji	希	希望
kanji	望	希望	望ん	熱望	望む	失望	切望
kanji	然	同然	偶然
kanji	減	減り	減少	減っ
kanji	低	低い
kanji	偶	偶然
kanji	道	道
kanji	演	演説	演奏	演じ
kanji	奏	演奏
kanji	吹	吹い	吹き
kanji	折	折っ	骨折	折れ
kanji	伸	伸び	伸ばし
kanji	振	振る舞っ	振っ
kanji	避	避け
kanji	燃	燃え
kanji	従	従っ	従わ	従事	従う
kanji	飽	飽き
kanji	憩	休憩
kanji	甘	甘	甘い
kanji	好	好む	好み	好ま	好物	好か
kanji	首	首都
kanji	留	留守	留学
kanji	奪	奪わ	奪っ
kanji	浴	浴び
kanji	越	越え	引っ越し	越し
kanji	緊	緊張
kanji	傷	傷つけ	負傷
kanji	割	割っ	割れ
kanji	邪	邪魔
kanji	魔	邪魔
kanji	才	天才
kanji	青	青ざめ	青い	青
kanji	厳	厳しい
kanji	伺	伺い
kanji	納	納得
kanji	恥	恥ずかしい	恥じ
kanji	別	区別	別れ
kanji	趣	趣味
kanji	数	数え
kanji	触	触れ	触っ
kanji	脱	脱ぎ	脱い	脱し
kanji	広	広げ	広い	広がっ	広まっ
kanji	悲	悲しい	悲しん
kanji	遊	遊ん	遊ぼう	遊び
kanji	民	国民
kanji	震	震え
kanji	煙	禁煙
kanji	履	履い
kanji	複	複雑
kanji	雑	混雑	複雑
kanji	赤	赤い
kanji	辛	辛い
kanji	寂	寂しい
kanji	署	署名
kanji	雪	雪
kanji	拒	拒絶	拒否
kanji	否	拒否	否定
kanji	主	主張	持ち主
kanji	弱	弱い
kanji	諦	諦め
kanji	焼	焼け	全焼	焼い
kanji	週	週間
kanji	表	発表	表し	表現
kanji	狂	狂っ
kanji	雇	解雇	雇っ
kanji	抜	抜い	抜け
kanji	可	許可	可愛い
kanji	季	季節
kanji	節	季節
kanji	秘	秘密
kanji	密	秘密
kanji	届	届き	届い	届か
kanji	踊	踊り	踊っ
kanji	誤	誤解
kanji	襲	襲わ	襲っ
kanji	酔	酔っ
kanji	居	居る	居
kanji	寄	寄っ
kanji	応	応援	応じ	応募
kanji	濡	濡れ
kanji	控	控え
kanji	図	合図
kanji	形	人形
kanji	殴	殴っ
kanji	咲	咲く	咲い
kanji	祈	祈っ	祈り
kanji	独	独立	独身
kanji	恋	恋しい
kanji	罰	罰せ
kanji	仲	仲直り	仲間	仲良し
kanji	済	済ま	済ん	済み
kanji	遭	遭っ
kanji	詳	詳しい
kanji	及	及ぼし	及ば
kanji	微	微笑ん
kanji	熱	熱中	熱望	熱い
kanji	抑	抑える	抑え
kanji	統	伝統
kanji	構	構成	構わ	構い
kanji	覧	ご覧
kanji	預	預け	預かっ
kanji	絶	拒絶
kanji	双	双子
kanji	全	全部	安全	全て	全焼
kanji	申	申し	申し訳
kanji	漏	漏れ
kanji	曇	曇っ
kanji	裏	裏切っ
kanji	平	平等	平和	平気	公平
kanji	和	調和	平和
kanji	衰	衰え
kanji	昇	上昇	昇っ
kanji	鉛	鉛筆
kanji	筆	鉛筆
kanji	芸	芸術
kanji	術	芸術
kanji	追	追っ	追加
kanji	誘	誘っ
kanji	短	短い	短
kanji	何	何色	何時
kanji	頂	頂け
kanji	職	辞職	就職	退職
kanji	俳	俳優
kanji	貧	貧乏
kanji	乏	貧乏
kanji	了	魅了	完了
kanji	刺	刺さ
kanji	公	公開	公平
kanji	汚	汚染	汚い	汚れ
kanji	製	製造	木製
kanji	冷	冷たい	冷静
kanji	組	番組
kanji	科	科目
kanji	譲	譲っ
kanji	員	一員
kanji	渇	渇い
kanji	臭	臭い
kanji	典	古典
kanji	代	代わっ	時代
kanji	臆	臆病
kanji	召	召し上がり
kanji	以	以上
kanji	敏	敏感
kanji	縛	縛ら
kanji	怠	怠け者
kanji	治	治る	治っ	治療
kanji	横	横切っ	横たわっ	横断
kanji	惚	惚れ
kanji	祝	祝っ	祝い
kanji	句	句読点
kanji	点	句読点
kanji	坊	寝坊
kanji	父	父
kanji	研	研究
kanji	究	研究
kanji	議	議論	抗議	不思議
kanji	論	議論
kanji	昨	昨日
kanji	英	英語
kanji	顔	顔
kanji	円	円
kanji	経	経験	経営
kanji	験	体験	経験
kanji	含	含ま
kanji	頃	頃
kanji	忠	忠告
kanji	進	推進	促進	進む	進め	進ん	進歩
kanji	期	期待	延期
kanji	翻	翻訳
kanji	訳	翻訳	訳	訳し	申し訳
kanji	査	調査
kanji	川	川
kanji	労	苦労
kanji	後	後	後悔
kanji	悔	後悔
kanji	飛	飛ん
kanji	山	山
kanji	延	延期
kanji	状	状態
kanji	態	状態
kanji	朝	朝
kanji	示	示す	示さ	示唆	示し
kanji	故	故障
kanji	障	故障
kanji	練	練習
kanji	絵	絵
kanji	判	判断	批判	判明
kanji	援	援助	応援
kanji	浮	浮かべ	浮かん
kanji	評	評価
kanji	価	評価
kanji	想	想像	連想
kanji	像	想像
kanji	記	暗記	記録	記入
kanji	録	登録	記録
kanji	世	世話
kanji	営	経営
kanji	倍	倍
kanji	給	供給	支給
kanji	便	便利
kanji	暗	暗記
kanji	覆	覆っ	覆わ
kanji	値	値
kanji	貯	貯金	貯め
kanji	陸	離陸	着陸
kanji	廃	廃止
kanji	交	交換
kanji	換	交換
kanji	更	変更
kanji	抱	抱え	抱い
kanji	並	並ん	並べ
kanji	常	常
kanji	挑	挑戦
kanji	的	目的
kanji	採	採用
kanji	版	出版
kanji	指	指し	指摘	目指し
kanji	摘	指摘
kanji	異	異なっ	異なる
kanji	半	半
kanji	診	診察	診
kanji	有	所有
kanji	音	発音
kanji	挨	挨拶
kanji	拶	挨拶
kanji	基	基づい
kanji	催	開催	催さ
kanji	証	保証	証明
kanji	疑	疑っ	疑わしい
kanji	眺	眺め
kanji	撃	撃っ	目撃	攻撃
kanji	比	比較
kanji	較	比較
kanji	令	命令
kanji	検	検討
kanji	討	検討
kanji	警	警告
kanji	爆	爆発
kanji	恵	恵まれ
kanji	沈	沈ん
kanji	釈	解釈
kanji	療	治療
kanji	念	概念	専念
kanji	訴	訴え
kanji	保	保存	保証
kanji	処	処分	対処	処理
kanji	濯	洗濯
kanji	彼	彼氏
kanji	氏	彼氏
kanji	精	精通
kanji	破	破壊	破っ
kanji	載	載っ
kanji	属	所属	属し
kanji	栽	栽培
kanji	培	栽培
kanji	混	混ぜ	混乱	混雑	混同	混ん
kanji	救	救っ
kanji	放	解放	放し	放送	放っ
kanji	超	超え
kanji	喧	喧嘩
kanji	嘩	喧嘩
kanji	義	義務
kanji	務	義務	務め
kanji	挙	挙げ
kanji	捧	捧げ
kanji	腐	腐っ
kanji	磨	磨い	磨き
kanji	承	承認	承知
kanji	展	発展
kanji	握	握っ
kanji	駐	駐車
kanji	侮	侮辱
kanji	辱	侮辱
kanji	距	距離
kanji	替	替え
kanji	克	克服
kanji	服	克服
kanji	揺	揺れ
kanji	快	快適
kanji	適	快適	適用
kanji	情	同情
kanji	没	没頭
kanji	頭	没頭
kanji	化	悪化	強化	変化
kanji	拡	拡大
kanji	候	候補
kanji	補	候補
kanji	票	投票
kanji	染	汚染
kanji	包	包ま	包ん
kanji	贈	贈っ
kanji	沸	沸騰
kanji	騰	沸騰
kanji	悟	覚悟
kanji	様	様子
kanji	狭	狭	狭い
kanji	収	収め	収容	吸収
kanji	衝	衝突
kanji	突	衝突
kanji	抗	抗議	反抗
kanji	接	接し
kanji	設	設立
kanji	悩	悩まさ	悩ん
kanji	骨	骨折
kanji	乱	混乱
kanji	鋭	鋭い
kanji	体	体験
kanji	浪	浪費
kanji	費	費やし	浪費
kanji	募	応募
kanji	等	平等
kanji	算	計算
kanji	側	側面
kanji	蹴	蹴っ
kanji	叱	叱っ
kanji	察	診察
kanji	惑	当惑
kanji	髪	散髪
kanji	静	冷静
kanji	効	効く
kanji	傾	傾け
kanji	締	締め
kanji	拾	拾っ
kanji	就	就職
kanji	停	停車
kanji	誓	誓っ
kanji	害	害し
kanji	痩	痩せ
kanji	脅	脅し
kanji	容	収容
kanji	陥	陥っ
kanji	整	整頓
kanji	頓	整頓
kanji	剃	剃っ
kanji	象	象徴
kanji	徴	特徴	象徴
kanji	熟	熟し
kanji	詰	詰め
kanji	固	固執
kanji	執	固執
kanji	迫	迫っ
kanji	舞	振る舞っ
kanji	報	報告	報わ
kanji	照	参照
kanji	乾	乾杯
kanji	刈	刈っ
kanji	活	生活	活用
kanji	批	批判
kanji	促	促進
kanji	析	分析
kanji	依	依存
kanji	概	概念
kanji	貢	貢献
kanji	献	貢献
kanji	地	地
kanji	例	例
kanji	輸	輸入
kanji	購	購入
kanji	富	富ん
kanji	産	生産
kanji	区	区別
kanji	競	競争
kanji	争	競争
kanji	販	販売
kanji	囲	囲ま
kanji	請	請求
kanji	造	製造
kanji	推	推進	推薦
kanji	薦	推薦
kanji	削	削除
kanji	稼	稼い
kanji	函	投函
kanji	担	担当
kanji	掘	発掘
kanji	獲	獲得
kanji	唆	示唆
kanji	識	認識
kanji	唱	唱え
kanji	特	特徴
kanji	擁	擁護
kanji	護	擁護
kanji	仮	仮定
hiragana	く	亡くなっ	解く	くっつい	なくなり	くつろい	尽くさ	聞く	びっくり	咲く	つく	いく	なくし	ひく	驚く	わくわく	近く	働く	効く	くれ	亡くなり	尽くし	ください	いくら	弾く	くれる	無くし	泣く	亡くし	よろしく	書く	続く	無くなっ	着く	歩く	行く	なくなっ	動く	そっくり	くる	つくし
hiragana	だ	いただき	ちょうだい	いただけ	だまさ	ください	だめ
hiragana	さ	うわさ	みなさ	やさしい	だまさ	うるさい	愛さ	落とさ	出さ	尽くさ	流さ	良さ	示さ	よさ	催さ	なさ	許さ	ください	さ	小さい	おさまっ	刺さ	さらさ	話さ	ささげ	小さ	殺さ	悩まさ	なさっ	下さい	さがし	ふさい	なさい	待たさ
hiragana	い	合い	くつろい	買い	やさしい	うるさい	言い	いく	すごい	ほしい	幸い	無い	短い	抱い	疑わしい	きい	弾い	低い	泣い	優しい	洗い	たたい	正しい	美しい	いつ	開い	使い	遠い	おもしろい	かい	向い	習い	甘い	はい	嬉しい	こい	下さい	痛い	明るい	新しい	嫌い	履い	素晴らしい	知り合い	いけ	注い	住まい	くっつい	危ない	かゆい	うなずい	暑い	ねがい	気付い	暖かい	吹い	脱い	祝い	いたし	深い	いっぱい	手伝い	よい	いらいら	ください	いら	いくら	若い	安い	軽い	ない	白い	よろしい	歌い	臭い	焼い	近い	引い	ありがたい	少ない	すばらしい	間違い	おいしい	まいり	続い	恐い	違い	用い	急い	恥ずかしい	いれ	いらっしゃい	願い	歩い	忙しい	聞い	眠い	面白い	思い	鋭い	むずかしい	稼い	いかが	渇い	会い	古い	働い	泳い	美味しい	寂しい	いか	解い	待ち遠しい	良い	苦い	小さい	ちがい	弱い	賢い	いう	磨い	赤い	詳しい	伺い	咲い	悪い	寒い	辛い	狭い	汚い	多い	怖い	悲しい	ひどい	いただき	ござい	聴い	すい	いき	いる	ふさい	せい	熱い	基づい	書い	うまい	あい	招い	遅い	いや	高い	払い	気づい	いい	笑い	冷たい	置い	楽しい	支払い	上手い	吸い	抜い	難しい	もらい	重い	かわいい	つない	いわ	つい	驚い	空い	おかしい	構い	速い	いただけ	ひい	可愛い	厳しい	強い	近づい	うれしい	輝い	欲しい	付い	動い	かまい	ちょうだい	扱い	広い	長い	青い	きつい	きれい	描い	恋しい	なさい	届い	いっ	早い	着い	大きい
