ください	1932765896	ja	he	1037477862	
ください	2203321589	ja	he	2171545981	
ください	155273857	ja	he	3289450644	
ください	1341514209	ja	he	3474702682	
ください	1735342213	ja	he	2358557556	
ください	2150062519	ja	he	526037524	
ください	830775295	ja	he	330578833	
ください	883835294	ja	he	206944874	
ください	1210973506	ja	he	3552371533	
ください	1288370612	ja	he	3696475356	
ください	1396145558	ja	he	2261199589	
ください	1687206132	ja	he	1243578941	
ください	1951695594	ja	he	717627396	
ください	2071620874	ja	he	939279843	
ください	998891526	ja	he	1429969221	
ください	804482429	ja	he	467959899	
ください	156319767	ja	he	4226344390	
ください	270942632	ja	he	3013798106	
ください	1081087877	ja	he	3981835345	
ください	1137995642	ja	he	2225971427	
ください	641245782	ja	he	441058361	
ください	1288272460	ja	he	3999132309	
ください	394099556	ja	he	2171545981	
ください	425311050	ja	he	526917860	
ください	1468258599	ja	he	862473698	
ください	1622677667	ja	he	3013798106	
ください	1791857453	ja	he	1445156099	
ください	1384203665	ja	he	3289450644	
ください	2001740070	ja	he	236517696	
ください	2244177342	ja	he	1883356300	
見	4123426867	ja	he	911835339	
見	844500492	ja	he	1289287010	
見	2197713544	ja	he	1225771986	
見	3677430885	ja	he	1350849372	
見	451359232	ja	he	1667446018	
見	3562504961	ja	he	3302860795	
見	1184519184	ja	he	2064405763	
見	2103624418	ja	he	694059835	
見	3362652633	ja	he	735154030	
見	3672012460	ja	he	2764825035	
見	4284414025	ja	he	1708081422	
見	1046926219	ja	he	283057825	
見	117706656	ja	he	2722567152	
見	1022214514	ja	he	884217571	
見	1704258	ja	he	1313434607	
見	556618722	ja	he	283057825	
見	1472384421	ja	he	1084354407	
見	2041586704	ja	he	1708081422	
見	2426697910	ja	he	1873603240	
見	2949686729	ja	he	40040962	
見	1161465509	ja	he	1868815316	
見	1104277991	ja	he	2225465497	
見	1162179448	ja	he	931268290	
見	448889641	ja	he	2874829450	
見	1071840103	ja	he	2790134636	
見	999120393	ja	he	694059835	
見	50980892	ja	he	1837911163	
見	1103539206	ja	he	2894886354	
見	1160912743	ja	he	2850032798	
見	1178350220	ja	he	706733283	
行く	72841470	ja	he	3671112173	
行く	1656694696	ja	he	460762179	
行く	296568887	ja	he	4048509326	
行く	337208136	ja	he	755108892	
行く	3812173198	ja	he	1235675900	
行く	3879194039	ja	he	546783789	
行く	3942685591	ja	he	920223230	
行く	1686801130	ja	he	1051362654	
行く	1733419267	ja	he	1667623515	
行く	2528762607	ja	he	303709911	
